10.152, 31
12.34, 75
15.978, 80
20.67, 160
25.2766,280
31.751,400
40.115,600
50.36,700
63.39,900
80.06,925
100.779,1000
127.331,1000
160.56, 995.14
203.33, 1010.4
255.85, 999.7
322.03, 990.75
406.55, 1011.85
512.501, 1001.1
